yellow cheese,1,Shupersal-Shelly_Keler,2,37.974999999999994,37.974999999999994
yellow cheese,1,Shupersal-Deal_Grand-mall,2,37.810000000000002,37.810000000000002
yellow cheese,1,Shupersal-Shelly_Vardia,2,39.170000000000002,39.170000000000002
yellow cheese,1,Shupersal-Shelly_Nativ-Hen,2,39.170000000000002,39.170000000000002
yellow cheese,1,Shupersal-Express_Raul,0,15.890909090909091,7.9454545454545453
yellow cheese,1,Yesh_Hanita,0,19.899999999999999,5.2550000000000008
yellow cheese,1,Shupersal-Express_Rambam,0,15.471428571428572,7.1471428571428568
yellow cheese,1,Shupersal-Shelly_Ziv,2,38.157142857142858,38.157142857142858
yellow cheese,1,Yesh_France,0,19.899999999999999,5.2550000000000008
yellow cheese,1,Shupersal-Shelly_Carmel,2,39.170000000000002,39.170000000000002
yellow cheese,1,Lahav_Haifa,1,34.049999999999997,0.053999999999999999
yellow cheese,1,Shuk_Haifa,2,42.349999999999994,42.350000000000001
yellow cheese,1,Victory_Haifa,1,30.283333333333331,5.8366666666666669
yellow cheese,1,Shupersal-Deal-Extra_Tel-Hanan,2,36.825000000000003,36.825000000000003
yellow cheese,1,Shupersal-Shelly_Sapir,2,39.18333333333333,39.183333333333337
yellow cheese,1,Shupersal-Shelly_Stela,2,39.170000000000002,39.170000000000002
yellow cheese,1,Shupersal-Shelly_Horev,2,38.137499999999996,38.137499999999996
yellow cheese,1,Shupersal-Deal_Eliezer,2,38.514285714285712,38.51428571428572
yellow cheese,1,Shupersal-Express_Marganit,0,15.144444444444444,7.572222222222222
yellow cheese,1,Shupersal-Shelly_Denia,2,39.18333333333333,39.18333333333333
yellow cheese,1,Shupersal-Deal_Admirality,2,37.478571428571428,37.478571428571428
deodorant,0,Shupersal-Shelly_Nativ-Hen,0,12.113333333333333,7.9899999999999984
deodorant,0,Shupersal-Express_Marganit,2,22.899999999999999,15.27
deodorant,0,Victory_Haifa,0,13.90263157894737,9.8821052631578929
deodorant,0,Shupersal-Deal-Extra_Tel-Hanan,0,14.039622641509434,10.867641509433973
deodorant,0,Yesh_Hanita,0,12.328571428571429,6.1657142857142846
deodorant,0,Shupersal-Deal_Grand-mall,0,13.503333333333332,10.712499999999995
deodorant,0,Shupersal-Shelly_Denia,0,13.649999999999999,11.3775
deodorant,0,Shupersal-Shelly_Vardia,0,12.920000000000002,10.558
deodorant,0,Shupersal-Express_Rambam,1,18.699999999999999,24.93
deodorant,0,Shupersal-Shelly_Ziv,1,14.550000000000001,27.158750000000001
deodorant,0,Shupersal-Deal_Admirality,0,12.891764705882357,11.127529411764707
deodorant,0,Shupersal-Shelly_Stela,0,12.03125,7.6150000000000002
deodorant,0,Shupersal-Shelly_Keler,0,14.327272727272726,11.17939393939394
deodorant,0,Yesh_France,0,13.4,6.7025000000000006
deodorant,0,Shupersal-Shelly_Sapir,0,11.646666666666667,8.4519999999999964
deodorant,0,Shupersal-Shelly_Carmel,0,11.808333333333334,8.0116666666666667
deodorant,0,Shupersal-Shelly_Horev,0,15.35,11.603571428571428
deodorant,0,Shupersal-Deal_Haifa-mall,0,13.889130434782608,9.5000000000000036
